participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5e19fa6c08b5ba2811361c16, 81325a3fb0d72ef2298fdd0a90b964ac, 72, T2-S2-D1, 4, 2021-03-24T10:48:30+0100, confidence_survey_1
