participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
6029620f0de3de5292bf3f70, 895cd1d887cb3c58d123dc4dd854d42b, 85, T3-S3-D1, 3, 2021-03-24T10:45:56+0100, confidence_survey_1
