participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5d9338fc2f873000165f8e95, 5661803c0acd06471ffccdc1e76ff4df, Safari, 14.0.3, iOS, 2021-03-30T21:27:08+0200, 1462
