participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5f296bdd68d6c205b3ad89c4, a42fbe453c0a32f1238d79e772342eb9, 28, wide, wide, 1, 1, 1, 1, T1, sleep, 2021-03-30T17:32:23+0200, post_questionnaire
