participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
5e19711e0432d32175901193, 369733ce5108a975fb41fbe4540df74a, 83, T3-S2-D2, 4, 2021-03-24T11:02:20+0100, confidence_survey_2
