participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5aca646c436f550001000b9c, 299064b0749b802c297fe0913ffce28d, Chrome, 89.0.4389.105, Android, 2021-03-24T10:57:35+0100, 707
