participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5ffc1e3a5a63f814db16ff29, a1519c65472af68a8a7fc7594007ec73, 88, T3-S2-D3, 4, 2021-03-24T11:02:51+0100, confidence_survey_3
