participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5e3b1b26912e8732bfaa9863, 91ab962d77fcc37a81ef8a81ddaa2eee, 80, square, tall, 1, 1, 1, 0, T3, sleep, 2021-03-24T11:07:02+0100, post_questionnaire
