participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5fc1828b10d93323a5c7be7b, 16900090120e135e38e467640c9afe37, Safari, 14.0.3, iOS, 2021-03-24T11:03:51+0100, 674
