participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5fcfba90c8ec13123bfa1b31, 3174e65a5e15e32f2b41da62b0778a2d, Firefox, 86.0, Android, 2021-03-24T10:57:44+0100, 576
