participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
60217b04d6f48714c0876a76, d6ada769c8913f23a609b9a487f4a96e, 67, T2-S3-D2, 3, 2021-03-24T10:50:36+0100, confidence_survey_2
