participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5a533f6de0cf3d000125fbec, 98ab6cf4a520140422dcc7639e5897fe, Chrome, 89.0.4389.105, Android, 2021-03-24T11:00:23+0100, 591
