participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
5fc4e06f0237ca000993e4b7, ba82de6ce14b2b372cae5cb4d1696808, 10, 0, 1, 4, 2021-03-24T10:40:13+0100, pre_questionnaire
