participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5fc4e06f0237ca000993e4b7, ba82de6ce14b2b372cae5cb4d1696808, Chrome, 83.0.4103.101, Android, 2021-03-24T10:52:13+0100, 826
