participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5ef5161f1e8ed314d2d54499, 5fd6efb2c1add0ec4c48356501fe02f7, 90, T3-S2-D3, 4, 2021-03-24T10:54:34+0100, confidence_survey_3
