participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f0c68879df0505d10a18c33, b80b28827b539cbe34b9a3c6fc1e791d, Chrome, 88.0.4324.93, Android, 2021-03-24T11:07:42+0100, 979
