participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f491a3555e3b941751215e2, 3f54ebd2fe9d5c399673cefd8d72647f, Chrome, 89.0.4389.90, Android, 2021-03-24T11:11:47+0100, 1079
