participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
60455b5049cb5f6961abf663, 64f3fc03623dd78c009f800d250869be, 35, square, wide, 0, 0, 0, 1, T1, sleep, 2021-03-24T10:57:27+0100, post_questionnaire
