participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
602f6b13330619c21f83d56d, af09b2e5cc448fdbabfe8d2fd64ebb59, Safari, 14.0.3, iOS, 2021-03-24T11:01:36+0100, 659
