participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5bd170999afb5b00015ba3b1, 6845e5d0a619a9ee38b17da97d49e6a0, Chrome, 89.0.4389.90, Android, 2021-03-24T11:12:01+0100, 1178
