participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
6042bd428e681f21563734ad, 45241c638c774512d18dd00116597543, 79, T3-S2-D2, 5, 2021-03-24T11:02:28+0100, confidence_survey_2
