participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5c437b9735b63800019b31a8, 7d6fdf977be74930fa8c8f9ab7044a91, Safari, 14.0.3, iOS, 2021-03-24T10:55:38+0100, 498
