participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5ed5189b4a1f3806a88a94f5, a22ab1fbd3d1ee87c04465a40352efdd, Chrome, 89.0.4389.105, Android, 2021-03-24T11:00:14+0100, 732
