participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
600fc0905d00891bdb4303b4, 5fb0fc9ef2b1da0812b5c4ac9e26399b, Chrome, 83.0.4103.106, Android, 2021-03-24T11:01:41+0100, 763
