participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5fc0e262621804016cbaddf1, 2b5ca7ef9d1b3806b16e596eb9daa476, 6, T1-S3-D3, 4, 2021-03-24T10:55:00+0100, confidence_survey_3
