participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5e9ef5d02f8d2d04be8a78ae, b922f4b586bc2284e17c348a6f3f0e08, 49, T2-S3-D1, 5, 2021-03-24T11:01:45+0100, confidence_survey_1
