participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
5f9765e68112f6137e06db5d, 7ac0217b25e4a0f3afd62b2e454be891, 87, 0, 0, 1, 2021-03-24T10:51:20+0100, pre_questionnaire
