participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5f4bec61a023e17daf234f7b, fc08155014cb2e907094ab92465f301d, 24, square, wide, 1, 1, 1, 1, T1, sleep, 2021-03-24T11:03:45+0100, post_questionnaire
