participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5f4bec61a023e17daf234f7b, fc08155014cb2e907094ab92465f301d, 24, T1-S2-D3, 4, 2021-03-24T11:02:58+0100, confidence_survey_3
