participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5ebc691f6719a80b580d57fc, 35f4c1e7f8d4577e8c70b8bfa5a03cfc, 78, T3-S3-D3, 3, 2021-03-24T11:56:41+0100, confidence_survey_3
