participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
5ddd231d5c5638c7c2d5556a, 9d59581fd274c400046655153928129b, 81, T3-S2-D2, 5, 2021-03-24T10:57:52+0100, confidence_survey_2
