participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5ae72bb5e01f5e0001081e48, c6cf0109a514da3f81d7faf3a61537e0, 98, T3-S1-D3, 4, 2021-03-24T11:00:11+0100, confidence_survey_3
