participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5fd87f085fbdad1df7addcee, a7595b9743a230d35e1f66c41d219529, Chrome, 89.0.4389.105, Android, 2021-03-24T10:56:41+0100, 543
