participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5e19711e0432d32175901193, 369733ce5108a975fb41fbe4540df74a, 83, T3-S3-D3, 4, 2021-03-24T11:03:56+0100, confidence_survey_3
