participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5fa001ec46bf970156046101, e5345ed83e487b722c98ac28618e68bc, 54, T2-S3-D1, 4, 2021-03-24T10:51:20+0100, confidence_survey_1
