participant_id, system_generated_id, experiment_sequence, experiment_order, second_set_confidence_survey_likert, timestamp, page_name
605415efff124848ed5fd8e3, 4c8af83d7d67bccec6eeacd0023d8424, 33, T1-S3-D2, 5, 2021-03-30T18:00:11+0200, confidence_survey_2
