participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f900c48e6dadf0401d0c6e2, 03799c4472ef8421ffed531b96be112a, Chrome, 89.0.4389.90, Android, 2021-03-24T10:53:02+0100, 609
