participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5f21ba3d626bc35d21b012b6, 89d6c15f0246214714e9cfad9b795836, Chrome, 77.0.3865.92, Android, 2021-03-24T12:37:43+0100, 1310
