participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6014777b8a88c449408352c5, 74a72c326c971a1e499f59bcc4bfdc15, Chrome, 89.0.4389.105, Android, 2021-03-24T11:05:59+0100, 1119
