participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
60490371c92d39731b0f6387, c1d3a84e27cfc0bfb0aac1c2e72371c7, Chrome, 89.0.4389.105, Android, 2021-03-24T11:04:49+0100, 775
