participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
602568254ef2f30ac8cb1866, b085f1d880b43459684ff6c6d4f9fe7a, Chrome, 89.0.4389.90, Android, 2021-03-24T10:56:36+0100, 674
