participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
602628fe49a39b2569dfdf0b, 4f4879c2b4128bd8b4f07debdb40ebde, Chrome, 89.0.4389.90, Android, 2021-03-24T11:02:19+0100, 957
