participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5ef51b6e85fd34168e8957fb, 71c0d71e2f27571694c3f71d1428107e, Safari, 14.0.3, iOS, 2021-03-24T10:59:59+0100, 542
