participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5e8246ca68080c971aca80b1, 09b8e6ada74530ab61fa036967687405, Chrome, 89.0.4389.90, Android, 2021-03-24T10:59:43+0100, 583
