participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6042bd428e681f21563734ad, 45241c638c774512d18dd00116597543, Chrome, 89.0.4389.105, Android, 2021-03-24T11:20:30+0100, 1489
