participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5ea05d6aad03390192441da5, b7d5b8028b707da06c4e5f62a74eebc5, 96, tall, tall, 0, 1, 1, 0, T3, sleep, 2021-03-24T10:53:28+0100, post_questionnaire
