participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
602f6b13330619c21f83d56d, af09b2e5cc448fdbabfe8d2fd64ebb59, 13, T1-S3-D1, 4, 2021-03-24T10:56:06+0100, confidence_survey_1
