participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5f21ba3d626bc35d21b012b6, 89d6c15f0246214714e9cfad9b795836, 61, T2-S1-D3, 5, 2021-03-24T12:36:01+0100, confidence_survey_3
