participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
6004b360e01afe6599cde022, 17bcf20389c13d24df058543175e637e, 12, T1-S1-D1, 5, 2021-03-24T10:58:08+0100, confidence_survey_1
