participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6014600e77aab746368ec3c6, 03aa16c52e4264b5d5b717a14076a165, Chrome, 89.0.4389.105, Android, 2021-03-24T10:53:19+0100, 599
