participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5e820a415b6ebc01e6cd81a8, 77178870ff7c1a027e00e060fe436653, 64, T2-S2-D1, 4, 2021-03-24T10:59:39+0100, confidence_survey_1
