participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5f623039ea3ae10fb5bde11d, b3330d45e660a7d9a2805e2c8b496f0a, 36, T1-S1-D3, 4, 2021-03-24T11:00:02+0100, confidence_survey_3
