participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5c437b9735b63800019b31a8, 7d6fdf977be74930fa8c8f9ab7044a91, 50, T2-S3-D1, 4, 2021-03-24T10:51:53+0100, confidence_survey_1
