participant_id, system_generated_id, experiment_sequence, experiment_order, last_set_confidence_survey_likert, timestamp, page_name
5fe3f76d520dd11597760c63, 2a5049f268f254a129ac74877883f63e, 25, T1-S1-D3, 5, 2021-03-30T16:42:34+0200, confidence_survey_3
