participant_id, system_generated_id, experiment_sequence, viz_preference_for_weekly_sleep_data, orientation_preference_for_wristband_display, is_checked_sleep_duration, is_checked_sleep_phase, is_checked_sleep_quality, is_checked_sleep_schedule, attention_check_question_one, attention_check_question_two, timestamp, page_name
5b62d01e165cc20001781f9f, 2cc755ae2a6edf2c4880bde3b242fc33, 73, tall, tall, 1, 0, 1, 0, T3, sleep, 2021-03-24T11:00:31+0100, post_questionnaire
