participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6019d55de774df1acdfefc6a, 947687ce075ca5ec056af23c662bf747, Safari, 14.0.3, iOS, 2021-03-30T18:59:26+0200, 1052
