participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5ee9fda0e490e30248fae454, d9d97c7035df747fae65f3b38b4f0a25, Chrome, 88.0.4324.152, Android, 2021-03-24T10:58:46+0100, 509
