participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
60455b5049cb5f6961abf663, 64f3fc03623dd78c009f800d250869be, Chrome, 89.0.4389.105, Android, 2021-03-24T10:58:12+0100, 583
