participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
6030fd3ba11bc8fb5a7e90c1, e7ebd6da39300d1b104a44e836dfc3ce, 47, 0, 0, 1, 2021-03-24T11:00:12+0100, pre_questionnaire
