participant_id, system_generated_id, experiment_sequence, has_smartwatch, has_fitness_band, is_used_bar_chart_likert, timestamp,  page_name
5eb039b4b492f20a2641e4fb, 85ee43f4cbd9cff53cdd172b4a9d4d91, 49, 0, 1, 3, 2021-03-24T10:57:48+0100, pre_questionnaire
