participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5ef3bad40b917e15e1a57370, 729660dd0237d02ef8edaccfdb7ebd24, 103, T3-S2-D1, 3, 2021-03-24T10:57:39+0100, confidence_survey_1
