participant_id, system_generated_id, experiment_sequence, experiment_order, first_set_confidence_survey_likert, timestamp, page_name
5b926214b06bdf000144a9b4, 30bae23e1110ce14f3c3994ab5f8cd76, 13, T1-S3-D1, 4, 2021-03-24T10:47:32+0100, confidence_survey_1
