participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
5c577dcdd05b820001395ce9, 24a0ca4a81bea12871b0dde0a23bfd7c, Chrome, 89.0.4389.90, Android, 2021-03-24T12:12:10+0100, 687
