participant_id, system_generated_id, experiment_browser, experiment_browser_version, experiment_os, timestamp, experiment_duration
6036ba8972a32e18d1ca716d, 3fd85699fa305e7c544d0ecef64116c8, Safari, 14.0.3, iOS, 2021-03-24T11:05:26+0100, 817
